step,split,ce,cert,top1,top5,cell_err_m,n,sec
4381,train,3.3936,0.2306,0.0248,0.2671,10.20,161,0.8
4382,train,2.9285,0.2491,0.1104,0.4110,8.54,163,2.2
4383,train,3.6206,0.2681,0.0194,0.0774,21.81,155,2.2
4384,train,3.2964,0.2552,0.0316,0.1519,18.28,158,0.8
4385,train,2.9058,0.2731,0.1250,0.7105,5.22,152,0.8
4386,train,3.2813,0.2573,0.0062,0.2981,11.36,161,1.8
4387,train,3.5890,0.2339,0.0126,0.1950,11.77,159,0.8
4388,train,3.7396,0.2213,0.0000,0.0377,23.48,159,2.2
4389,train,2.7006,0.2268,0.0813,0.5625,11.97,160,0.8
4390,train,3.7502,0.1989,0.0186,0.1925,9.73,161,1.3
4391,train,3.4453,0.3896,0.0000,0.2878,10.78,139,2.1
4392,train,4.7183,0.2052,0.0000,0.0000,25.80,162,0.6
4393,train,3.5570,0.2667,0.1382,0.3158,5.43,152,1.9
4394,train,3.0970,0.1931,0.0183,0.4878,8.22,164,0.8
4395,train,3.1232,0.2715,0.0805,0.4027,8.18,149,2.2
4396,train,3.1294,0.2501,0.1429,0.5031,10.60,161,0.7
4397,train,3.3111,0.2609,0.0000,0.0190,28.91,158,2.0
4398,train,3.1811,0.2032,0.0494,0.2716,14.37,162,2.1
4399,train,4.2584,0.2649,0.0000,0.0000,24.63,152,1.6
4400,train,5.8201,0.3064,0.0000,0.0000,29.08,146,1.7
4400,val,3.9982,,0.0430,0.1678,17.21,6984,37.3
4401,train,3.0767,0.2470,0.1447,0.4803,12.18,152,0.8
4402,train,4.2637,0.2282,0.0125,0.1063,12.02,160,1.9
4403,train,6.1390,0.2447,0.0000,0.0062,14.38,161,2.1
4404,train,2.9692,0.2729,0.1875,0.6813,9.15,160,2.0
4405,train,3.9863,0.2419,0.0000,0.0000,14.24,161,0.6
4406,train,3.1828,0.2798,0.0408,0.4218,9.41,147,2.0
4407,train,3.5822,0.2415,0.0130,0.1494,21.96,154,0.7
4408,train,2.8662,0.2230,0.1006,0.5157,10.71,159,1.9
4409,train,4.8679,0.2967,0.0000,0.0000,26.87,153,1.3
4410,train,3.3777,0.1791,0.0062,0.0247,29.93,162,2.1
4411,train,4.1355,0.2234,0.0063,0.0506,14.23,158,0.6
4412,train,3.7949,0.2472,0.0064,0.0769,12.92,156,1.7
4413,train,3.0935,0.2147,0.0818,0.5094,7.77,159,0.8
4414,train,2.9564,0.2381,0.0513,0.3846,12.55,156,2.0
4415,train,4.5540,0.3078,0.0000,0.0129,10.66,155,1.9
4416,train,3.0531,0.2416,0.1074,0.3960,15.87,149,2.0
4417,train,2.8751,0.2344,0.0875,0.6625,4.74,160,0.8
4418,train,3.6976,0.2304,0.0000,0.0312,28.98,160,1.7
4419,train,3.5755,0.2265,0.0063,0.0190,13.01,158,1.5
4420,train,5.1915,0.2615,0.0000,0.0185,11.33,162,1.9
4421,train,3.7970,0.2363,0.0000,0.0000,25.63,161,2.2
4422,train,4.7122,0.2895,0.0000,0.0000,17.13,152,0.7
4423,train,4.6404,0.2625,0.0000,0.0000,18.71,155,1.3
4424,train,3.5247,0.2079,0.0189,0.1195,15.83,159,2.1
4425,train,4.6601,0.2582,0.0000,0.0000,25.42,158,0.7
4426,train,3.8451,0.2850,0.0000,0.0000,30.69,151,2.2
4427,train,3.5890,0.2657,0.0323,0.2194,20.45,155,0.6
4428,train,3.5677,0.2260,0.0063,0.0625,14.80,160,2.1
4429,train,3.9163,0.2317,0.0000,0.0197,17.31,152,0.6
4430,train,3.4485,0.2427,0.0500,0.2500,9.63,160,0.7
4431,train,3.4608,0.2343,0.0063,0.0250,27.38,160,0.8
4432,train,3.1528,0.2202,0.0926,0.3951,14.42,162,1.8
4433,train,4.6682,0.2687,0.0000,0.0000,15.27,152,1.3
4434,train,4.7861,0.2370,0.0063,0.0125,20.86,160,2.1
4435,train,3.5932,0.2196,0.0625,0.2562,19.92,160,1.4
4436,train,3.6370,0.2242,0.0183,0.1524,13.61,164,1.9
4437,train,2.8100,0.2500,0.0654,0.8105,5.51,153,1.7
4438,train,3.5305,0.2854,0.0000,0.0333,23.25,150,0.7
4439,train,4.1450,0.2430,0.0123,0.0988,13.71,162,2.1
4440,train,3.7969,0.3180,0.0000,0.0000,27.22,135,1.6
4441,train,3.3774,0.4245,0.0000,0.1511,8.30,139,0.8
4442,train,2.7649,0.2267,0.3312,0.7532,4.10,154,0.8
4443,train,3.8018,0.3498,0.0303,0.1697,10.86,165,2.1
4444,train,3.5312,0.3671,0.0073,0.0511,15.35,137,2.1
4445,train,3.7551,0.2573,0.0000,0.0066,25.50,152,1.4
4446,train,4.1840,0.2518,0.0000,0.0323,10.08,155,1.9
4447,train,3.8443,0.2404,0.0123,0.0556,18.09,162,1.6
4448,train,3.0794,0.3183,0.0949,0.4747,18.69,158,1.3
4449,train,2.6156,0.2288,0.3399,0.7974,7.43,153,2.0
4450,train,3.0771,0.2740,0.0260,0.3766,10.10,154,0.8
4451,train,3.4484,0.2117,0.0000,0.1098,14.90,164,2.1
4452,train,3.8409,0.1916,0.0063,0.0252,31.35,159,2.1
4453,train,3.9699,0.2845,0.0000,0.0467,12.98,150,1.5
4454,train,3.0317,0.2510,0.2710,0.6452,5.54,155,1.6
4455,train,3.3693,0.2255,0.0000,0.1429,15.57,161,2.0
4456,train,3.3176,0.2420,0.0373,0.3975,7.43,161,2.1
4457,train,3.4915,0.2054,0.0062,0.1615,22.69,161,1.6
4458,train,2.7089,0.2426,0.2750,0.7063,9.14,160,0.8
4459,train,2.8842,0.3123,0.1224,0.4014,16.96,147,2.2
4460,train,4.1147,0.2374,0.0000,0.0126,27.97,159,1.6
4461,train,4.7219,0.2275,0.0000,0.0000,14.11,161,1.4
4462,train,2.8674,0.2085,0.1465,0.7070,4.61,157,1.5
4463,train,3.0986,0.2465,0.0452,0.1806,21.45,155,2.0
4464,train,3.7420,0.2619,0.0197,0.0987,21.83,152,1.7
4465,train,4.1653,0.2211,0.0000,0.0128,18.62,156,1.6
4466,train,2.9367,0.2542,0.0435,0.3354,7.33,161,1.5
4467,train,2.9126,0.1846,0.0370,0.1975,24.22,162,2.1
4468,train,4.2127,0.3287,0.0072,0.0576,33.11,139,0.7
4469,train,3.1122,0.2330,0.0000,0.2112,20.12,161,0.8
4470,train,3.1473,0.2008,0.0000,0.0311,34.88,161,1.8
4471,train,3.1935,0.2455,0.0683,0.3727,6.79,161,0.8
4472,train,4.4558,0.2183,0.0000,0.0000,25.13,161,1.3
4473,train,7.4722,0.2568,0.0000,0.0000,17.83,154,0.7
4474,train,3.0713,0.2733,0.3724,0.8207,6.53,145,1.5
4475,train,2.8660,0.2346,0.0714,0.5455,7.38,154,1.7
4476,train,3.2395,0.2340,0.0307,0.2515,7.97,163,1.7
4477,train,2.6234,0.2283,0.1895,0.6993,7.11,153,1.6
4478,train,3.6316,0.3184,0.0000,0.0143,26.96,140,1.7
4479,train,3.0738,0.2755,0.0926,0.3889,6.84,162,0.8
4480,train,3.7814,0.2429,0.0000,0.0062,18.53,162,1.5
4481,train,2.9391,0.2367,0.2346,0.6296,11.85,162,1.4
4482,train,2.8045,0.2729,0.2179,0.7564,4.79,156,1.7
4483,train,2.8521,0.2326,0.1761,0.7170,4.98,159,1.9
4484,train,3.5598,0.2678,0.0867,0.5400,7.79,150,1.5
4485,train,4.1999,0.2216,0.0000,0.0123,18.23,162,1.2
4486,train,3.1149,0.2115,0.0186,0.1118,28.47,161,2.1
4487,train,4.0990,0.3112,0.0000,0.0994,13.43,161,1.8
4488,train,3.5642,0.2488,0.0617,0.2716,12.56,162,2.0
4489,train,2.9198,0.2858,0.0789,0.5132,10.83,152,0.8
4490,train,5.8245,0.2512,0.0000,0.0000,17.33,153,2.1
4491,train,2.4104,0.2333,0.3711,0.9497,3.20,159,0.8
4492,train,3.9513,0.2811,0.0000,0.0403,12.56,149,1.6
4493,train,3.6308,0.2282,0.0189,0.0881,22.30,159,0.6
4494,train,4.5789,0.2385,0.0000,0.0000,21.36,160,0.8
4495,train,3.6469,0.2141,0.0191,0.2293,9.01,157,1.3
4496,train,4.2317,0.2232,0.0000,0.0124,41.34,161,0.8
4497,train,4.0424,0.2115,0.0252,0.1258,11.82,159,0.7
4498,train,3.0951,0.2108,0.0563,0.4000,8.97,160,1.8
4499,train,4.0951,0.2391,0.0000,0.0062,19.74,161,0.8
4500,train,2.9872,0.2376,0.1076,0.5949,5.16,158,1.9
4501,train,3.5411,0.2393,0.0000,0.0823,13.76,158,1.5
4502,train,3.0566,0.2259,0.0755,0.2516,20.89,159,1.6
4503,train,3.7387,0.2165,0.0125,0.1437,10.50,160,0.8
4504,train,3.5154,0.2752,0.0067,0.0604,23.91,149,2.0
4505,train,3.5465,0.2899,0.0065,0.0649,13.72,154,1.5
4506,train,3.3803,0.3134,0.0533,0.2467,17.07,150,2.1
4507,train,3.8198,0.2850,0.0000,0.0133,11.38,150,2.1
4508,train,3.3573,0.3363,0.0065,0.1111,16.69,153,0.8
4509,train,3.3781,0.2145,0.0000,0.0000,26.05,160,1.5
4510,train,3.4243,0.2913,0.0340,0.2993,8.03,147,1.6
4511,train,4.6640,0.2332,0.0000,0.0000,18.01,154,1.8
4512,train,3.8601,0.3052,0.0000,0.0671,13.40,149,0.6
4513,train,2.8506,0.2365,0.2138,0.8491,4.09,159,0.8
4514,train,4.3093,0.2822,0.0000,0.0065,17.65,154,1.5
4515,train,2.9094,0.2098,0.1402,0.5122,19.16,164,0.8
4516,train,3.0597,0.2832,0.0683,0.2857,13.66,161,0.8
4517,train,3.6291,0.2167,0.0000,0.0189,18.85,159,1.5
4518,train,3.1630,0.2467,0.0260,0.1104,29.70,154,0.8
4519,train,3.5987,0.2708,0.0000,0.0625,11.07,160,2.0
4520,train,4.7976,0.3049,0.0000,0.0068,15.93,148,1.7
4521,train,2.9227,0.2532,0.1513,0.5197,5.61,152,1.8
4522,train,3.3479,0.3583,0.0280,0.1818,18.64,143,1.5
4523,train,3.5081,0.2094,0.0063,0.0688,14.48,160,0.8
4524,train,3.8050,0.4047,0.0000,0.0070,18.19,143,1.5
4525,train,2.9735,0.2138,0.0675,0.5276,5.94,163,1.6
4526,train,3.6535,0.2700,0.0000,0.1111,12.87,153,1.7
4527,train,4.8995,0.2386,0.0000,0.0000,29.66,159,0.8
4528,train,3.6066,0.2499,0.0000,0.0530,25.86,151,2.2
4529,train,4.1164,0.2944,0.0000,0.0000,30.94,151,0.8
4530,train,3.3293,0.3512,0.0065,0.0980,19.47,153,2.1
4531,train,3.2281,0.2290,0.0745,0.2236,22.25,161,1.8
4532,train,4.2402,0.2137,0.0000,0.0000,32.80,160,1.5
4533,train,5.8012,0.2080,0.0000,0.0000,19.18,163,1.4
4534,train,3.7162,0.2308,0.0063,0.0755,11.69,159,0.7
4535,train,3.4822,0.2572,0.0065,0.0523,9.94,153,0.6
4536,train,4.4172,0.2540,0.0132,0.0464,21.85,151,1.9
4537,train,3.9381,0.2821,0.0065,0.0654,12.53,153,1.7
4538,train,3.7858,0.2366,0.0061,0.0307,28.64,163,2.1
4539,train,3.1052,0.2829,0.0915,0.2810,20.65,153,0.6
4540,train,4.1704,0.2393,0.0000,0.0759,15.09,158,1.8
4541,train,4.5652,0.2198,0.0255,0.0318,15.98,157,2.2
4542,train,4.1964,0.2910,0.0195,0.0974,12.77,154,0.7
4543,train,4.8281,0.2629,0.0000,0.0000,18.86,153,1.3
4544,train,2.9401,0.1787,0.0692,0.5220,12.02,159,2.1
4545,train,3.3503,0.1972,0.0435,0.2050,20.73,161,0.8
4546,train,3.5808,0.2592,0.1053,0.5263,6.89,152,0.6
4547,train,3.0465,0.2024,0.0915,0.4085,16.09,164,1.5
4548,train,3.0788,0.2218,0.1266,0.4241,20.11,158,2.1
4549,train,3.4513,0.2630,0.0135,0.1892,14.47,148,1.7
4550,train,3.8842,0.2239,0.0000,0.0307,34.86,163,2.2
4551,train,3.3104,0.2218,0.0000,0.0377,22.25,159,1.5
4552,train,3.5283,0.2601,0.0455,0.2987,7.95,154,1.7
4553,train,2.9791,0.2176,0.1006,0.5220,5.65,159,2.1
4554,train,3.4500,0.2291,0.0314,0.1698,16.58,159,0.8
4555,train,3.7789,0.2378,0.0000,0.0260,15.26,154,1.6
4556,train,3.1672,0.4745,0.0125,0.2313,14.95,160,1.5
4557,train,4.1889,0.2655,0.0267,0.1400,24.74,150,0.7
4558,train,3.1459,0.2156,0.2360,0.5155,6.31,161,0.8
4559,train,3.6242,0.1860,0.0062,0.1296,19.17,162,2.0
4560,train,3.4661,0.2369,0.1026,0.2628,10.24,156,1.5
4561,train,3.7193,0.2458,0.0063,0.1203,13.70,158,1.7
4562,train,3.6355,0.2399,0.0000,0.0683,14.79,161,0.8
4563,train,4.4023,0.2100,0.0000,0.0000,29.29,159,2.1
4564,train,6.0454,0.2632,0.0000,0.0000,30.96,162,1.8
4565,train,3.4355,0.3306,0.0296,0.3556,9.37,135,1.4
4566,train,4.2282,0.2395,0.0000,0.0303,23.28,165,2.1
4567,train,3.0729,0.2406,0.0196,0.2680,12.63,153,1.5
4568,train,2.9868,0.2498,0.0637,0.3312,9.54,157,1.4
4569,train,5.1184,0.2667,0.0000,0.0000,33.08,151,1.3
4570,train,3.0503,0.2265,0.0949,0.5506,6.54,158,0.8
4571,train,2.9690,0.2843,0.1667,0.6067,8.95,150,0.6
4572,train,3.7700,0.2283,0.0127,0.1338,12.27,157,0.8
4573,train,3.7402,0.2815,0.0000,0.0073,35.96,137,1.6
4574,train,3.8539,0.2275,0.0123,0.0494,11.87,162,1.9
4575,train,3.2458,0.2147,0.0503,0.3648,23.03,159,1.6
4576,train,3.9753,0.2327,0.0000,0.0342,10.14,146,0.8
4577,train,3.1559,0.2365,0.1818,0.7403,7.37,154,0.6
4578,train,3.5267,0.2933,0.0248,0.3292,7.02,161,1.8
4579,train,2.6422,0.2351,0.2930,0.8726,3.88,157,0.8
4580,train,5.3217,0.2014,0.0000,0.0000,30.24,162,1.4
4581,train,2.8423,0.2848,0.2013,0.8792,4.89,149,0.8
4582,train,3.9555,0.2423,0.0199,0.1060,16.54,151,1.8
4583,train,4.5337,0.2862,0.0000,0.0000,33.09,157,1.3
4584,train,3.4654,0.2557,0.0000,0.0309,19.89,162,1.6
4585,train,4.3290,0.2237,0.0000,0.0247,13.33,162,0.8
4586,train,3.1115,0.2647,0.1611,0.4564,4.87,149,1.5
4587,train,4.6091,0.2551,0.0000,0.0183,18.43,164,0.6
4588,train,3.8356,0.1930,0.0000,0.0437,14.07,160,2.0
4589,train,3.2073,0.2092,0.0926,0.3889,7.55,162,0.8
4590,train,2.7331,0.2907,0.1477,0.7852,6.32,149,1.9
4591,train,2.7463,0.2247,0.2194,0.7097,7.17,155,1.5
4592,train,4.0453,0.2557,0.0064,0.0192,14.29,156,0.6
4593,train,3.5667,0.2443,0.0256,0.2372,16.59,156,0.7
4594,train,4.4841,0.4016,0.0000,0.0000,36.08,137,0.6
4595,train,6.2583,0.2762,0.0000,0.0000,19.67,155,0.7
4596,train,4.0044,0.2183,0.0000,0.0000,34.68,157,1.5
4597,train,3.2075,0.3084,0.0196,0.3203,11.51,153,1.6
4598,train,3.3803,0.1867,0.0559,0.3292,21.10,161,1.5
4599,train,2.9707,0.2657,0.0000,0.0537,29.81,149,1.6
4600,train,3.3194,0.2686,0.0000,0.3151,9.73,146,0.8
4600,val,4.1714,,0.0417,0.1503,17.76,6984,36.2
4601,train,3.3189,0.2279,0.0519,0.3247,11.00,154,0.8
4602,train,3.8938,0.1954,0.0000,0.0610,13.66,164,1.3
4603,train,3.6361,0.2200,0.0314,0.2516,14.63,159,1.7
4604,train,3.1018,0.2545,0.0875,0.3563,11.48,160,0.8
4605,train,4.3741,0.2370,0.0000,0.0000,19.16,158,0.6
4606,train,2.4946,0.2429,0.3913,0.9317,3.09,161,1.5
4607,train,3.3751,0.2937,0.0000,0.0592,29.61,152,2.1
4608,train,3.4236,0.2851,0.0067,0.0738,25.82,149,0.6
4609,train,3.1603,0.2535,0.0382,0.0764,25.82,157,2.1
4610,train,3.1891,0.2474,0.0692,0.3333,6.07,159,1.6
4611,train,3.8474,0.2539,0.0000,0.0658,14.28,152,1.6
4612,train,3.2066,0.2404,0.0932,0.5590,7.37,161,0.7
4613,train,4.0996,0.2663,0.0065,0.1753,15.26,154,2.1
4614,train,3.6107,0.2023,0.0062,0.2778,7.71,162,2.1
4615,train,3.4430,0.2409,0.0600,0.2800,13.11,150,1.4
4616,train,4.9778,0.1990,0.0000,0.0000,24.31,160,1.5
4617,train,4.4963,0.2962,0.0000,0.0136,21.47,147,1.6
4618,train,2.8679,0.2053,0.0926,0.5556,10.30,162,0.8
4619,train,4.0289,0.3370,0.0927,0.3907,8.47,151,0.6
4620,train,4.8379,0.3276,0.0000,0.0479,24.94,146,0.8
4621,train,2.9626,0.2370,0.0675,0.4847,7.81,163,0.8
4622,train,3.6376,0.1892,0.0000,0.0988,18.68,162,1.5
4623,train,2.8237,0.2578,0.0331,0.2185,25.50,151,1.6
4624,train,3.0583,0.2016,0.2209,0.7117,5.58,163,0.7
4625,train,5.1585,0.2116,0.0000,0.0000,26.72,160,2.0
4626,train,2.9842,0.2417,0.0886,0.5633,6.43,158,1.5
4627,train,3.6562,0.2487,0.0683,0.2609,11.11,161,0.7
4628,train,3.4501,0.2473,0.0000,0.0063,35.33,158,1.8
4629,train,3.2522,0.2533,0.0000,0.0131,36.09,153,1.7
4630,train,3.3379,0.2118,0.0629,0.1761,15.06,159,1.6
4631,train,3.0252,0.2189,0.0563,0.4750,9.32,160,0.8
4632,train,2.7858,0.2633,0.0467,0.2733,25.44,150,2.1
4633,train,4.1975,0.3359,0.0000,0.0255,16.52,157,2.0
4634,train,3.8981,0.2415,0.0125,0.0125,14.59,160,0.7
4635,train,3.6495,0.2348,0.0000,0.0311,16.92,161,1.8
4636,train,3.7728,0.2210,0.0000,0.0189,23.88,159,2.0
4637,train,3.6818,0.2967,0.0000,0.0548,17.41,146,0.8
4638,train,3.3586,0.2263,0.0063,0.1375,11.98,160,0.8
4639,train,3.7599,0.2486,0.0340,0.2177,7.96,147,1.5
4640,train,5.0083,0.2630,0.0000,0.0189,17.31,159,2.1
4641,train,4.3728,0.2506,0.0000,0.0063,10.05,159,1.5
4642,train,5.2737,0.2598,0.0000,0.0000,11.37,163,2.1
4643,train,4.3964,0.2627,0.0000,0.0000,15.06,150,1.3
4644,train,3.8609,0.2353,0.0127,0.0764,13.78,157,2.1
4645,train,6.3061,0.1901,0.0000,0.0000,31.83,163,2.1
4646,train,4.8050,0.1939,0.0000,0.0000,23.69,164,0.8
4647,train,4.0107,0.2179,0.0000,0.0440,29.55,159,2.0
4648,train,3.4015,0.2466,0.0000,0.1266,21.24,158,1.4
4649,train,4.8457,0.2423,0.0000,0.0000,13.19,158,0.7
4650,train,3.0997,0.2460,0.0675,0.4601,17.54,163,2.2
4651,train,3.3817,0.2721,0.0327,0.2484,11.49,153,0.8
4652,train,3.5001,0.2647,0.0000,0.0375,30.55,160,2.0
4653,train,6.6695,0.2266,0.0000,0.0000,21.37,160,2.0
4654,train,3.2303,0.2444,0.0861,0.3775,17.35,151,0.8
4655,train,3.6857,0.2035,0.0559,0.3106,9.11,161,1.8
4656,train,3.4635,0.2067,0.1056,0.5031,6.50,161,2.0
4657,train,3.8345,0.2510,0.0188,0.1125,9.59,160,1.9
4658,train,3.7639,0.2062,0.0061,0.0307,16.09,163,2.1
4659,train,3.3019,0.2371,0.0764,0.5159,6.42,157,1.7
4660,train,3.5668,0.2725,0.0126,0.1887,9.63,159,0.6
4661,train,3.0785,0.2164,0.2654,0.7160,4.85,162,2.0
4662,train,3.6713,0.2633,0.0000,0.0065,33.18,153,0.7
4663,train,3.6302,0.2219,0.0314,0.1761,10.80,159,0.8
4664,train,3.3042,0.2131,0.0250,0.2500,8.05,160,1.5
4665,train,4.9904,0.3440,0.0068,0.0068,20.95,146,1.9
4666,train,4.4525,0.3496,0.0000,0.0400,27.75,150,1.4
4667,train,3.7426,0.2483,0.0267,0.1000,21.40,150,1.6
4668,train,3.0320,0.2542,0.1125,0.5813,5.99,160,2.1
4669,train,5.4080,0.2829,0.0000,0.0000,28.01,152,1.4
4670,train,4.6690,0.2088,0.0000,0.0247,17.85,162,0.8
4671,train,2.8163,0.2320,0.2298,0.5280,16.22,161,0.8
4672,train,3.0092,0.2204,0.0510,0.3567,9.93,157,1.5
4673,train,6.3628,0.2190,0.0000,0.0000,31.87,161,2.1
4674,train,3.1624,0.2792,0.1118,0.3224,17.03,152,0.6
4675,train,3.5073,0.2760,0.0000,0.0066,34.85,152,0.8
4676,train,3.6831,0.2257,0.0000,0.0316,30.34,158,1.4
4677,train,4.2602,0.2988,0.0000,0.0000,23.19,145,0.8
4678,train,4.3644,0.2552,0.0000,0.0062,16.16,162,2.1
4679,train,3.7615,0.3082,0.0066,0.0993,12.11,151,0.6
4680,train,3.8665,0.2385,0.0000,0.0470,14.00,149,1.6
4681,train,3.6438,0.2484,0.0000,0.0784,12.59,153,0.8
4682,train,3.7846,0.3079,0.0000,0.0556,13.64,144,0.8
4683,train,3.8411,0.2222,0.0000,0.1296,12.46,162,1.4
4684,train,4.0653,0.2581,0.0000,0.0128,13.80,156,0.8
4685,train,4.4014,0.2770,0.0194,0.0645,12.95,155,1.7
4686,train,3.0238,0.2507,0.0823,0.7342,5.41,158,1.5
4687,train,2.9525,0.2173,0.1688,0.6188,4.52,160,1.6
4688,train,3.6219,0.2369,0.0000,0.0613,11.54,163,0.8
4689,train,3.5599,0.2835,0.0331,0.1126,13.68,151,2.1
4690,train,2.9658,0.2064,0.0920,0.4601,8.84,163,1.5
4691,train,3.3743,0.2500,0.0385,0.1667,14.08,156,2.0
4692,train,3.5689,0.2414,0.0063,0.0938,16.88,160,0.7
4693,train,3.9910,0.2337,0.0000,0.0063,10.43,159,2.0
4694,train,4.3707,0.2357,0.0000,0.0000,28.51,161,0.8
4695,train,3.1549,0.2377,0.0250,0.3187,11.00,160,2.2
4696,train,4.0066,0.2325,0.0000,0.0000,12.34,160,2.1
4697,train,4.5015,0.2360,0.0000,0.0000,31.17,157,0.6
4698,train,3.2181,0.2329,0.0443,0.3481,8.33,158,1.5
4699,train,2.9303,0.2765,0.2222,0.6481,5.56,162,1.7
4700,train,3.6672,0.2682,0.0728,0.3974,7.88,151,1.6
4701,train,3.7958,0.2304,0.0000,0.0714,14.77,154,1.3
4702,train,3.5136,0.2074,0.0000,0.0000,32.77,158,0.8
4703,train,3.1346,0.2224,0.1481,0.5617,6.38,162,0.8
4704,train,3.3031,0.2111,0.0503,0.1384,26.26,159,2.0
4705,train,3.5209,0.2973,0.1325,0.4570,7.46,151,1.5
4706,train,3.7973,0.1823,0.0000,0.0000,33.97,163,1.9
4707,train,3.7134,0.2879,0.0205,0.2603,6.33,146,1.6
4708,train,3.3035,0.2523,0.0779,0.4740,6.34,154,2.2
4709,train,4.0345,0.2441,0.0065,0.0523,13.66,153,2.1
4710,train,3.0354,0.2064,0.1118,0.4224,20.79,161,1.7
4711,train,3.9907,0.2891,0.0000,0.0065,15.64,153,1.2
4712,train,3.9724,0.2867,0.0125,0.1063,26.00,160,2.0
4713,train,3.3677,0.2670,0.0779,0.2403,18.72,154,2.1
4714,train,4.0874,0.1629,0.0000,0.0062,14.75,162,0.6
4715,train,3.6436,0.2261,0.0127,0.0764,9.95,157,1.5
4716,train,3.7960,0.2796,0.0000,0.0065,15.60,155,2.1
4717,train,3.5343,0.2352,0.0064,0.0446,28.66,157,1.6
4718,train,4.0182,0.2610,0.0000,0.0253,16.91,158,1.4
4719,train,3.9755,0.2321,0.0000,0.0128,13.48,156,1.4
4720,train,3.7242,0.2376,0.0323,0.1935,12.51,155,1.9
4721,train,3.4864,0.2069,0.0124,0.1056,16.39,161,1.7
4722,train,6.7283,0.2208,0.0000,0.0000,24.94,156,1.3
4723,train,3.6027,0.2535,0.0195,0.1169,10.22,154,0.6
4724,train,4.8003,0.2228,0.0000,0.0000,27.25,161,0.8
4725,train,3.0116,0.2120,0.1656,0.6564,7.78,163,1.6
4726,train,2.8566,0.2227,0.1111,0.5556,17.85,162,1.6
4727,train,3.1447,0.2129,0.0125,0.0938,24.56,160,0.8
4728,train,3.3644,0.3159,0.0000,0.0710,14.48,155,1.9
4729,train,4.0301,0.2346,0.0000,0.0000,32.85,160,1.8
4730,train,3.4497,0.2094,0.1296,0.5617,5.30,162,0.7
4731,train,3.6395,0.2123,0.0064,0.0892,20.77,157,1.7
4732,train,4.7907,0.1880,0.0500,0.1187,16.79,160,2.1
4733,train,4.0063,0.2386,0.0188,0.0875,22.57,160,0.8
4734,train,4.4871,0.2191,0.0000,0.0000,18.42,156,1.3
4735,train,3.9329,0.3070,0.0064,0.0577,11.61,156,0.8
4736,train,3.3373,0.2428,0.0802,0.3457,11.16,162,2.0
4737,train,3.5663,0.2792,0.0685,0.2671,17.41,146,0.8
4738,train,2.8255,0.1854,0.1220,0.6585,5.58,164,2.2
4739,train,3.5286,0.1992,0.0370,0.2469,10.63,162,2.2
4740,train,2.7678,0.2414,0.2278,0.7405,5.83,158,1.5
4741,train,3.3093,0.2112,0.0127,0.1076,18.61,158,1.4
4742,train,2.6479,0.2341,0.3500,0.7563,4.83,160,1.5
4743,train,3.9265,0.2276,0.0000,0.0247,14.24,162,1.6
4744,train,3.3785,0.2621,0.1042,0.3681,12.24,144,2.1
4745,train,4.2014,0.2741,0.0000,0.0000,23.83,153,1.3
4746,train,3.7709,0.3238,0.0000,0.0813,9.18,160,1.8
4747,train,3.4832,0.2307,0.0256,0.1474,16.81,156,1.7
4748,train,3.2542,0.2503,0.0253,0.1962,9.70,158,0.8
4749,train,3.9028,0.2330,0.0000,0.0066,13.88,152,0.8
4750,train,3.5151,0.1997,0.0000,0.0452,13.48,155,1.6
4751,train,3.0697,0.2480,0.0629,0.4025,10.74,159,1.6
4752,train,3.3641,0.2745,0.0537,0.2819,17.22,149,0.8
4753,train,3.2395,0.3049,0.0417,0.4167,14.09,144,2.2
4754,train,3.0715,0.2132,0.0373,0.4534,7.46,161,0.8
4755,train,2.8787,0.2305,0.3121,0.6943,6.72,157,0.8
4756,train,3.3200,0.2484,0.0190,0.1013,23.43,158,0.8
4757,train,3.5120,0.2564,0.0000,0.0738,17.05,149,1.5
4758,train,3.6412,0.2211,0.0000,0.1069,15.59,159,1.6
4759,train,5.1878,0.2733,0.0000,0.0063,30.00,160,1.8
4760,train,6.0200,0.2776,0.0000,0.0000,18.63,148,0.6
4761,train,3.2909,0.2097,0.0920,0.3926,7.14,163,1.7
4762,train,4.8635,0.2240,0.0000,0.0000,19.55,160,0.7
4763,train,5.1247,0.2421,0.0130,0.0584,14.08,154,1.8
4764,train,3.0054,0.2481,0.2092,0.6340,6.58,153,2.2
4765,train,3.8884,0.2669,0.0067,0.1007,15.79,149,0.8
4766,train,4.1987,0.2333,0.0000,0.0000,11.73,157,1.7
4767,train,4.4626,0.2761,0.0000,0.0000,26.81,140,1.5
4768,train,4.3965,0.2581,0.0000,0.0000,31.90,149,0.7
4769,train,2.9858,0.2522,0.1203,0.6709,9.81,158,0.6
4770,train,3.0114,0.3046,0.0867,0.4667,8.49,150,0.8
4771,train,3.6995,0.2691,0.0779,0.2143,15.98,154,0.6
4772,train,3.1207,0.2047,0.0813,0.4250,12.18,160,0.8
4773,train,3.2716,0.2330,0.0437,0.4375,8.76,160,2.1
4774,train,3.4186,0.3547,0.1069,0.5031,6.26,159,1.9
4775,train,3.5377,0.2713,0.0789,0.2632,10.70,152,1.7
4776,train,3.9385,0.2700,0.0062,0.1111,11.34,162,2.0
4777,train,4.1742,0.3200,0.0282,0.1761,14.41,142,1.6
