step,split,ce,cert,top1,top5,cell_err_m,n,sec
6855,train,4.3376,0.2936,0.0000,0.0000,27.78,159,2.1
6856,train,3.1034,0.4198,0.2152,0.5316,4.02,158,4.3
6857,train,5.5096,0.2576,0.0000,0.0061,29.47,163,4.9
6858,train,nan,1.0253,nan,nan,nan,0,2.2
6859,train,nan,0.9829,nan,nan,nan,0,5.4
6860,train,4.7044,0.5038,0.0061,0.0061,37.08,163,3.4
6861,train,5.1609,0.4192,0.0000,0.0000,35.05,161,0.9
6862,train,4.3559,0.3166,0.0000,0.0000,31.35,163,5.0
6863,train,4.6617,0.4073,0.0132,0.0464,16.66,151,1.8
6864,train,3.1987,0.3040,0.0203,0.1419,17.30,148,1.3
6865,train,3.9720,0.3249,0.0133,0.1133,25.36,150,3.3
6866,train,3.7165,0.2901,0.0000,0.0125,31.35,160,4.1
6867,train,nan,1.8362,nan,nan,nan,0,5.7
6868,train,3.0998,0.3960,0.2797,0.7832,4.08,143,4.9
6869,train,3.3580,0.2949,0.0994,0.4286,10.56,161,1.5
6870,train,3.5274,0.3962,0.0131,0.0719,19.30,153,5.3
6871,train,4.3795,0.3201,0.0000,0.0000,38.70,162,1.2
6872,train,6.2044,0.2993,0.0000,0.0000,36.42,160,4.0
6873,train,nan,0.7983,nan,nan,nan,0,2.7
6874,train,3.4143,0.3216,0.0329,0.2829,11.11,152,1.1
6875,train,nan,0.5487,nan,nan,nan,0,2.4
6876,train,3.6340,0.2991,0.0185,0.1049,17.51,162,1.7
6877,train,nan,0.7767,nan,nan,nan,0,1.2
6878,train,nan,0.8313,nan,nan,nan,0,2.0
6879,train,nan,0.6953,nan,nan,nan,0,1.3
6880,train,nan,1.3894,nan,nan,nan,0,1.4
6881,train,4.0938,0.4905,0.0679,0.2901,10.82,162,1.0
6882,train,3.8669,0.4038,0.0440,0.1509,8.33,159,0.6
6883,train,3.2659,0.2782,0.0621,0.4907,9.14,161,1.2
6884,train,3.9251,0.3772,0.0129,0.1935,16.30,155,1.1
6885,train,4.4544,0.4498,0.0188,0.1125,10.29,160,2.0
6886,train,4.4908,0.4333,0.0062,0.0559,23.51,161,1.7
6887,train,3.0660,0.3146,0.1266,0.7278,5.89,158,5.2
6888,train,nan,1.2238,nan,nan,nan,0,2.0
6889,train,nan,1.8443,nan,nan,nan,0,1.8
6890,train,4.4372,0.5131,0.0194,0.1806,13.72,155,0.6
6891,train,3.5319,0.4984,0.0127,0.1076,17.90,158,2.2
6892,train,3.7398,0.4195,0.0000,0.0680,23.03,147,1.1
6893,train,4.1938,0.2703,0.0000,0.0559,9.68,161,2.8
6894,train,4.6489,0.5108,0.0000,0.0000,14.92,162,0.9
6895,train,3.6289,0.5784,0.0000,0.0267,25.84,150,4.7
6896,train,nan,2.1466,nan,nan,nan,0,5.5
6897,train,3.8954,0.2776,0.0127,0.0633,19.68,158,3.6
6898,train,3.6803,0.2805,0.0126,0.1447,15.05,159,0.6
6899,train,nan,0.7775,nan,nan,nan,0,1.8
6900,train,3.9910,0.5040,0.0063,0.0633,9.24,158,1.5
6901,train,3.4703,0.3252,0.0067,0.0268,22.97,149,4.1
6902,train,3.2973,0.3404,0.0064,0.3057,8.92,157,1.8
6903,train,3.7719,0.3624,0.0063,0.0503,16.93,159,2.3
6904,train,3.6644,0.3257,0.0133,0.0867,16.27,150,2.5
6905,train,3.7488,0.5929,0.0581,0.2065,21.29,155,2.5
6906,train,nan,0.6976,nan,nan,nan,0,2.0
6907,train,3.4552,0.3653,0.0519,0.3636,9.18,154,1.4
6908,train,3.0562,0.3003,0.0649,0.4026,13.93,154,3.2
6909,train,nan,0.6696,nan,nan,nan,0,1.7
6910,train,3.6145,0.5419,0.0000,0.0000,37.85,144,4.6
6911,train,4.2474,0.3687,0.0000,0.0219,12.92,137,4.9
6912,train,3.9907,0.4620,0.0067,0.0867,16.99,150,1.8
6913,train,3.7310,0.4056,0.0432,0.1728,15.47,162,1.7
6914,train,3.3640,0.5265,0.0584,0.2273,20.95,154,1.1
6915,train,3.9105,0.4109,0.0062,0.0745,22.28,161,3.3
6916,train,3.6632,0.3294,0.0377,0.2767,10.08,159,1.7
6917,train,3.1716,0.2943,0.1366,0.5280,5.45,161,2.9
6918,train,3.8168,0.3414,0.0000,0.0000,33.30,157,3.2
6919,train,3.6713,0.2499,0.0124,0.0870,18.89,161,2.6
6920,train,4.1931,0.7311,0.0268,0.1141,24.24,149,1.4
6921,train,3.3380,0.2397,0.1098,0.3415,10.85,164,2.8
6922,train,4.5173,0.3686,0.0000,0.0000,39.65,139,3.0
6923,train,nan,0.9514,nan,nan,nan,0,1.2
6924,train,4.5337,0.4057,0.0066,0.0199,19.51,151,1.1
6925,train,3.7400,0.2861,0.0000,0.0692,20.80,159,2.9
6926,train,4.4128,0.3301,0.0123,0.0988,13.31,162,1.5
6927,train,nan,1.3337,nan,nan,nan,0,5.1
6928,train,3.6955,0.3234,0.0064,0.0769,16.05,156,1.9
6929,train,3.7053,0.3310,0.0641,0.2564,9.48,156,2.8
6930,train,3.2443,0.3211,0.0395,0.3092,10.69,152,6.1
6931,train,3.2176,0.3844,0.1000,0.4188,6.16,160,5.2
6932,train,4.0204,0.2578,0.0318,0.1656,13.39,157,0.6
6933,train,4.0360,0.4846,0.0312,0.1688,11.24,160,2.0
6934,train,5.1716,0.3055,0.0000,0.0000,34.88,162,5.7
6935,train,3.6845,0.2587,0.0261,0.1961,11.04,153,1.1
6936,train,4.2366,0.3658,0.0000,0.0134,9.22,149,2.5
6937,train,3.3599,0.3258,0.0769,0.4103,7.32,156,2.8
6938,train,4.1238,0.3893,0.0125,0.0500,17.79,160,3.5
6939,train,4.0133,0.3840,0.0189,0.1132,21.64,159,2.2
6940,train,4.5074,0.3390,0.0000,0.0000,29.75,160,2.8
6941,train,3.3901,0.2958,0.1667,0.6173,5.62,162,5.6
6942,train,4.5827,0.4951,0.0063,0.0629,12.92,159,0.7
6943,train,4.4816,0.3315,0.0255,0.0955,9.28,157,1.4
6944,train,3.8944,0.3979,0.0563,0.2062,9.45,160,1.8
6945,train,3.3398,0.2380,0.0813,0.3750,10.32,160,1.1
6946,train,4.0552,0.3485,0.0000,0.0338,24.58,148,3.0
6947,train,3.1821,0.3107,0.0366,0.3537,10.95,164,3.0
6948,train,nan,0.9234,nan,nan,nan,0,1.3
6949,train,2.8678,0.2971,0.2267,0.6867,7.32,150,1.6
6950,train,4.8346,0.4152,0.0063,0.0375,33.62,160,5.4
6951,train,3.3375,0.2763,0.0523,0.2549,16.12,153,0.6
6952,train,3.8393,0.3274,0.0000,0.0455,12.09,154,1.1
6953,train,3.9243,0.5269,0.0000,0.0563,31.24,160,2.3
6954,train,nan,0.8860,nan,nan,nan,0,1.6
6955,train,3.6950,0.4402,0.0288,0.0791,19.70,139,0.9
6956,train,4.1076,0.4554,0.0432,0.2099,11.51,162,0.8
6957,train,5.2398,0.3261,0.0000,0.0063,37.62,160,1.2
6958,train,3.6021,0.5390,0.0000,0.2236,13.27,161,1.8
6959,train,3.8069,0.2864,0.0245,0.1718,12.82,163,1.4
6960,train,3.7176,0.3803,0.0000,0.1410,9.89,156,3.4
6961,train,4.0406,0.3701,0.0255,0.1465,13.27,157,0.5
6962,train,3.2477,0.2619,0.1429,0.4596,8.19,161,2.6
6963,train,5.1072,0.3277,0.0000,0.0063,41.93,159,1.3
6964,train,nan,1.0093,nan,nan,nan,0,1.0
6965,train,3.7342,0.3804,0.0000,0.0379,28.52,132,1.2
6966,train,3.7492,0.5107,0.0189,0.0755,24.96,159,1.6
6967,train,3.3349,0.4106,0.0658,0.3092,11.67,152,1.5
6968,train,3.9919,0.3766,0.0513,0.1859,12.26,156,0.9
6969,train,3.9179,0.3079,0.0255,0.1465,20.92,157,0.7
6970,train,3.5243,0.2513,0.0556,0.2160,11.71,162,2.1
6971,train,nan,1.9048,nan,nan,nan,0,1.1
6972,train,3.1159,0.3087,0.1859,0.7244,6.24,156,4.0
6973,train,3.9632,0.3859,0.0076,0.0985,7.72,132,2.7
6974,train,3.8847,0.3041,0.0988,0.3148,10.10,162,1.3
6975,train,3.5746,0.4493,0.0327,0.1699,11.98,153,2.7
6976,train,3.2904,0.3292,0.0345,0.4483,7.21,145,2.0
6977,train,nan,1.2093,nan,nan,nan,0,1.5
6978,train,4.2222,0.2839,0.0000,0.0892,20.89,157,1.5
6979,train,4.6234,0.3050,0.0000,0.0000,22.48,154,2.2
6980,train,4.0918,0.2520,0.0245,0.1227,10.83,163,1.7
6981,train,3.0297,0.5224,0.1361,0.5510,9.28,147,3.2
6982,train,3.9450,0.3296,0.0000,0.0068,23.60,148,5.6
6983,train,nan,1.3369,nan,nan,nan,0,4.3
6984,train,3.2704,0.2705,0.0318,0.2420,15.20,157,2.0
6985,train,4.5436,0.4733,0.0000,0.0429,13.66,163,1.3
6986,train,nan,0.4479,nan,nan,nan,0,2.2
6987,train,3.9617,0.6697,0.0559,0.2422,9.59,161,0.9
6988,train,4.7995,0.2998,0.0000,0.0000,31.53,154,0.9
6989,train,3.6536,0.2992,0.0000,0.0061,60.73,163,2.1
6990,train,3.3899,0.4057,0.0987,0.4276,9.30,152,4.7
6991,train,nan,0.6520,nan,nan,nan,0,4.8
6992,train,3.2716,0.3169,0.0506,0.4304,6.48,158,5.0
6993,train,4.6378,0.4027,0.0000,0.0000,41.72,135,1.2
6994,train,3.9446,0.3891,0.0000,0.0420,15.06,143,2.1
6995,train,6.3905,0.3739,0.0000,0.0000,15.21,156,2.6
6996,train,4.5873,0.2982,0.0000,0.0000,26.56,157,1.2
6997,train,3.0784,0.3588,0.2270,0.6871,5.03,163,4.9
6998,train,4.3135,0.3988,0.0188,0.1125,15.45,160,4.3
6999,train,3.3471,0.3207,0.0909,0.3377,9.38,154,1.2
7000,train,nan,0.7187,nan,nan,nan,0,2.2
7000,val,4.2890,,0.0302,0.1363,16.63,6752,47.8
7001,train,nan,1.1051,nan,nan,nan,0,2.1
7002,train,4.0321,0.3239,0.0667,0.1867,10.39,150,1.8
7003,train,4.1757,0.4024,0.0063,0.1013,15.82,158,1.0
7004,train,4.0001,0.2978,0.0000,0.0000,30.19,158,1.5
7005,train,3.4807,0.3709,0.0641,0.2115,20.79,156,2.1
7006,train,3.4084,0.2511,0.0633,0.2848,11.51,158,1.8
7007,train,3.2435,0.3837,0.0596,0.3841,5.35,151,4.1
7008,train,nan,1.5752,nan,nan,nan,0,3.9
7009,train,3.2125,0.2650,0.0382,0.3376,8.06,157,5.6
7010,train,3.5528,0.3078,0.0248,0.2547,9.51,161,2.3
7011,train,3.3540,0.3118,0.1169,0.6039,7.01,154,2.4
7012,train,3.2553,0.3256,0.0258,0.2065,12.54,155,4.7
7013,train,nan,0.6609,nan,nan,nan,0,3.4
7014,train,3.6112,0.2738,0.0741,0.2346,16.19,162,1.9
7015,train,3.3587,0.4997,0.0000,0.0000,40.64,157,3.4
7016,train,4.0900,0.2955,0.0000,0.0000,36.18,151,2.4
7017,train,nan,0.4498,nan,nan,nan,0,2.0
7018,train,4.4422,0.5296,0.0000,0.0248,23.95,161,1.7
7019,train,4.4186,0.3261,0.0000,0.0064,8.46,156,3.6
7020,train,4.1659,0.3813,0.0135,0.1014,14.74,148,2.1
7021,train,3.1154,0.3002,0.0185,0.1914,17.18,162,4.8
7022,train,nan,1.1411,nan,nan,nan,0,1.5
7023,train,3.0440,0.3698,0.0523,0.3856,11.53,153,4.5
7024,train,nan,1.4845,nan,nan,nan,0,3.6
7025,train,nan,0.8053,nan,nan,nan,0,1.5
7026,train,3.0066,0.3246,0.1677,0.4452,10.36,155,2.7
7027,train,nan,0.8383,nan,nan,nan,0,1.8
7028,train,3.6726,0.3363,0.0130,0.1169,12.66,154,1.9
7029,train,3.6193,0.2682,0.0382,0.2166,12.03,157,1.2
7030,train,3.7905,0.3340,0.0260,0.1234,20.45,154,1.4
7031,train,3.5205,0.2852,0.0314,0.2075,14.99,159,1.3
7032,train,5.0377,0.2962,0.0000,0.0000,18.68,146,1.4
7033,train,4.2907,0.6654,0.0000,0.0247,32.03,162,1.4
7034,train,4.9156,0.8851,0.0000,0.0127,16.04,157,0.5
7035,train,4.2624,0.2337,0.0000,0.0063,27.58,160,1.6
7036,train,3.4973,0.3168,0.0063,0.0377,30.13,159,2.7
7037,train,3.3918,0.3037,0.0705,0.3718,8.14,156,3.7
7038,train,3.3187,0.2512,0.0192,0.0705,25.39,156,2.2
7039,train,4.6695,0.3042,0.0260,0.0974,14.18,154,1.0
7040,train,3.1120,0.3151,0.1063,0.4500,5.76,160,2.1
7041,train,nan,0.9808,nan,nan,nan,0,1.8
7042,train,5.7204,0.3854,0.0000,0.0000,24.62,160,2.8
7043,train,3.8520,0.2735,0.0066,0.0927,26.55,151,3.2
7044,train,3.7726,0.3702,0.0255,0.2038,11.58,157,1.4
7045,train,6.4565,0.4084,0.0000,0.0000,29.50,160,4.0
7046,train,nan,1.0898,nan,nan,nan,0,2.2
7047,train,3.4685,0.4846,0.1161,0.4194,6.62,155,3.2
7048,train,3.4501,0.3407,0.0974,0.2922,15.65,154,2.7
7049,train,nan,1.5659,nan,nan,nan,0,1.5
7050,train,3.9344,0.2828,0.0192,0.0641,15.45,156,1.8
7051,train,3.5979,0.3753,0.0000,0.0596,12.91,151,0.9
7052,train,nan,1.2280,nan,nan,nan,0,0.6
7053,train,5.5372,0.4910,0.0000,0.0000,35.32,160,5.6
7054,train,nan,0.9434,nan,nan,nan,0,0.8
7055,train,nan,0.9459,nan,nan,nan,0,1.9
7056,train,3.7767,0.2918,0.0189,0.1258,13.42,159,2.4
7057,train,3.5421,0.5883,0.1962,0.5190,7.33,158,2.1
7058,train,3.6168,0.4357,0.0380,0.3038,8.59,158,1.5
7059,train,4.1479,0.4949,0.0000,0.0000,27.20,162,2.0
7060,train,3.4137,0.2577,0.1195,0.5660,5.81,159,3.3
7061,train,4.3678,0.3443,0.0063,0.0126,25.61,159,1.7
7062,train,3.6454,0.5482,0.0915,0.3203,14.55,153,2.1
7063,train,4.2125,0.3962,0.0064,0.0573,15.89,157,1.0
7064,train,3.0485,0.3091,0.1509,0.5975,14.75,159,2.6
7065,train,5.1167,0.7191,0.0067,0.0067,28.95,149,1.1
7066,train,3.5783,0.3642,0.0408,0.1565,26.81,147,2.6
7067,train,3.2351,0.2945,0.0541,0.4122,8.02,148,4.3
7068,train,3.7372,0.2669,0.0248,0.0745,27.50,161,2.8
7069,train,nan,0.6079,nan,nan,nan,0,4.0
7070,train,3.8533,0.3476,0.0000,0.0510,30.72,157,1.9
7071,train,nan,1.2726,nan,nan,nan,0,3.6
7072,train,3.4082,0.4067,0.0470,0.2349,15.49,149,1.7
7073,train,nan,0.9708,nan,nan,nan,0,0.8
7074,train,3.9163,0.3372,0.0861,0.3311,15.46,151,4.9
7075,train,3.8120,0.2923,0.0000,0.0318,16.14,157,2.5
7076,train,4.0313,0.2853,0.0125,0.1125,12.58,160,1.4
7077,train,nan,0.7169,nan,nan,nan,0,2.8
7078,train,3.7831,0.3048,0.0186,0.1429,11.90,161,2.3
7079,train,3.3857,0.3218,0.0915,0.3660,9.95,153,0.7
7080,train,4.0048,0.4931,0.0083,0.0413,19.58,121,2.6
7081,train,4.3731,0.4194,0.0000,0.0000,33.67,155,4.0
7082,train,3.6515,0.5267,0.0000,0.0408,18.09,147,1.5
7083,train,3.7429,0.5079,0.0125,0.1750,19.77,160,2.3
7084,train,4.6019,0.4882,0.0063,0.0189,24.38,159,1.3
7085,train,4.0077,0.3003,0.0000,0.0458,11.92,153,2.0
7086,train,3.7487,0.3244,0.0062,0.0370,24.09,162,1.5
7087,train,3.3485,0.3641,0.0186,0.2484,10.55,161,2.4
7088,train,3.6454,0.3276,0.0500,0.1313,13.76,160,3.3
7089,train,3.8090,0.4083,0.1007,0.3490,7.65,149,1.0
7090,train,3.5828,0.3394,0.0305,0.3232,8.42,164,1.6
7091,train,3.3237,0.2234,0.0506,0.2532,12.20,158,3.2
7092,train,3.7942,0.2932,0.0377,0.2704,10.53,159,1.7
7093,train,3.1092,0.2904,0.0184,0.3988,11.67,163,4.8
7094,train,4.0516,0.2986,0.0000,0.0126,10.51,159,2.2
7095,train,4.0182,0.5776,0.0000,0.0062,21.22,162,4.6
7096,train,3.7585,0.5226,0.0488,0.2561,10.67,164,0.8
7097,train,4.5477,0.3877,0.0000,0.0671,11.51,149,1.3
7098,train,4.8956,0.5530,0.0000,0.0000,50.05,158,2.4
7099,train,3.0007,0.3734,0.0745,0.6273,8.32,161,2.1
7100,train,4.5348,0.3028,0.0000,0.0000,25.37,150,1.5
7101,train,nan,1.0432,nan,nan,nan,0,3.3
7102,train,3.5703,0.6214,0.0063,0.1000,14.74,160,2.1
7103,train,3.8202,0.3245,0.0617,0.1790,14.70,162,2.2
7104,train,4.1653,0.6322,0.0126,0.0818,17.47,159,0.6
7105,train,5.4755,0.3528,0.0000,0.0000,15.21,155,2.4
7106,train,3.5222,0.3034,0.0123,0.0429,18.71,163,3.1
7107,train,nan,1.4620,nan,nan,nan,0,4.6
7108,train,3.8725,0.2685,0.0133,0.0600,14.51,150,2.2
7109,train,3.5315,0.2886,0.0066,0.0921,17.77,152,1.4
7110,train,nan,0.7322,nan,nan,nan,0,1.1
7111,train,4.2564,0.3195,0.0066,0.0724,25.06,152,0.5
7112,train,3.6536,0.5059,0.0061,0.0245,36.68,163,1.3
7113,train,3.5858,0.3579,0.0066,0.0132,27.58,152,2.6
7114,train,4.1171,0.2421,0.0063,0.0377,14.28,159,2.5
7115,train,nan,1.9714,nan,nan,nan,0,3.5
7116,train,4.0614,0.3711,0.0000,0.0260,26.05,154,2.2
7117,train,nan,1.1232,nan,nan,nan,0,4.1
7118,train,4.7032,0.3154,0.0000,0.0000,41.18,157,2.4
7119,train,3.4030,0.3173,0.0000,0.0189,15.09,159,2.3
7120,train,3.5478,0.3538,0.0513,0.1795,18.17,156,1.2
7121,train,3.4046,0.3418,0.0429,0.2331,10.84,163,2.4
7122,train,4.4569,0.3743,0.0000,0.0255,14.69,157,0.9
7123,train,4.6638,0.2765,0.0196,0.0915,12.17,153,0.9
7124,train,5.7386,0.3044,0.0000,0.0000,28.58,162,2.2
7125,train,4.0868,0.2394,0.0131,0.0654,20.95,153,0.5
7126,train,4.1068,0.4331,0.0000,0.0063,42.83,158,2.6
7127,train,nan,0.9408,nan,nan,nan,0,1.2
7128,train,3.7508,0.2585,0.0577,0.2179,12.88,156,1.3
7129,train,4.6470,0.4311,0.0062,0.0124,33.40,161,1.0
7130,train,4.2313,0.2935,0.0497,0.2547,8.31,161,2.6
7131,train,3.8164,0.3617,0.0000,0.0000,45.88,156,1.9
7132,train,nan,1.3022,nan,nan,nan,0,1.5
7133,train,4.3034,0.4673,0.0556,0.2840,11.76,162,1.5
7134,train,3.8798,0.2433,0.0252,0.0503,16.19,159,2.0
7135,train,nan,1.3961,nan,nan,nan,0,1.7
7136,train,nan,0.8554,nan,nan,nan,0,4.5
7137,train,3.9948,0.2717,0.0066,0.0596,16.52,151,2.1
7138,train,3.5669,0.3842,0.0000,0.0802,17.66,162,5.0
7139,train,3.5374,0.2271,0.0000,0.0000,28.76,163,1.5
7140,train,2.9792,0.3357,0.1923,0.6090,6.92,156,3.5
7141,train,3.3221,0.3409,0.0194,0.1613,14.36,155,3.7
7142,train,3.3690,0.3055,0.0559,0.3106,10.44,161,4.1
7143,train,3.0950,0.3273,0.0633,0.4684,9.39,158,2.3
7144,train,nan,0.7733,nan,nan,nan,0,2.7
7145,train,3.9640,0.3933,0.0135,0.0811,14.05,148,1.2
7146,train,3.8501,0.3585,0.0186,0.1242,13.14,161,1.1
7147,train,5.1700,0.2751,0.0067,0.0067,29.43,150,1.5
7148,train,2.9053,0.3123,0.3439,0.8599,3.61,157,3.4
7149,train,nan,1.0488,nan,nan,nan,0,2.0
7150,train,3.4652,0.4123,0.0897,0.3590,10.06,156,4.1
7151,train,3.5353,0.2413,0.0252,0.3145,11.14,159,0.6
7152,train,4.2997,0.7943,0.0000,0.0064,17.77,157,1.8
7153,train,3.7039,0.3564,0.0068,0.0680,24.69,147,3.9
7154,train,3.4683,0.2699,0.0125,0.2250,11.77,160,3.9
7155,train,3.3836,0.2734,0.0366,0.2012,21.55,164,3.6
7156,train,nan,0.8386,nan,nan,nan,0,2.2
7157,train,3.4946,0.6836,0.0946,0.5270,9.57,148,3.3
7158,train,nan,0.6786,nan,nan,nan,0,3.6
7159,train,4.7220,0.2948,0.0000,0.0061,26.75,164,1.4
7160,train,3.1004,0.3451,0.1474,0.5321,7.00,156,2.6
7161,train,3.3928,0.2723,0.0248,0.2112,13.31,161,2.0
7162,train,3.8866,0.2720,0.0062,0.0802,16.04,162,1.7
7163,train,3.8790,0.2961,0.0127,0.0633,13.26,158,2.5
7164,train,3.7893,0.3223,0.0537,0.2685,10.24,149,1.0
7165,train,3.3543,0.4168,0.0671,0.3423,10.01,149,1.9
7166,train,nan,0.7737,nan,nan,nan,0,3.5
7167,train,3.7564,0.3007,0.0000,0.0267,15.12,150,4.5
7168,train,4.4406,0.3116,0.0000,0.0000,20.87,156,1.7
7169,train,4.0588,0.2062,0.0184,0.1104,22.32,163,1.1
7170,train,4.3066,0.3719,0.0000,0.0000,29.60,151,3.9
7171,train,nan,0.9552,nan,nan,nan,0,3.2
7172,train,4.0528,0.2616,0.0559,0.1553,20.36,161,2.3
7173,train,3.8607,0.2492,0.0311,0.1863,9.83,161,0.7
7174,train,3.4331,0.6950,0.0123,0.3742,8.73,163,3.0
7175,train,3.9186,0.2906,0.0000,0.0196,25.58,153,2.4
7176,train,4.0297,0.5485,0.0000,0.0253,15.55,158,3.2
7177,train,5.1297,0.4455,0.0000,0.0000,54.69,146,4.0
7178,train,nan,1.1264,nan,nan,nan,0,5.4
7179,train,3.3341,0.2696,0.0063,0.1266,23.15,158,2.6
7180,train,4.3334,0.3148,0.0000,0.0000,32.24,146,3.2
7181,train,3.1434,0.4661,0.1159,0.5244,7.32,164,3.8
7182,train,nan,1.3407,nan,nan,nan,0,3.0
7183,train,nan,1.1381,nan,nan,nan,0,1.7
7184,train,nan,0.6120,nan,nan,nan,0,2.2
7185,train,3.8171,0.3723,0.0066,0.1523,16.68,151,1.9
7186,train,3.4277,0.3587,0.0132,0.1192,25.49,151,4.4
7187,train,3.5579,0.3096,0.0000,0.1173,12.33,162,1.9
7188,train,3.6791,0.4080,0.0000,0.0221,22.00,136,3.0
7189,train,3.2131,0.3128,0.1562,0.4437,8.51,160,2.4
7190,train,5.0453,0.3394,0.0000,0.0000,18.67,130,2.9
7191,train,nan,0.4448,nan,nan,nan,0,4.4
7192,train,3.6720,0.3467,0.0855,0.1974,16.21,152,2.8
7193,train,4.2841,0.4278,0.0000,0.0500,14.15,140,4.8
7194,train,3.3403,0.2545,0.0621,0.3540,10.95,161,2.0
7195,train,3.3359,0.3917,0.1118,0.3913,6.89,161,2.0
7196,train,4.5200,0.3601,0.0067,0.0533,19.71,150,3.6
7197,train,2.7909,0.5830,0.1456,0.6519,5.48,158,4.5
7198,train,3.2828,0.3265,0.0311,0.3168,11.37,161,3.0
7199,train,4.7086,0.4542,0.0000,0.0184,22.68,163,3.2
7200,train,4.0042,0.3269,0.0000,0.0000,32.40,154,2.5
7200,val,4.2373,,0.0288,0.1224,17.67,6837,50.7
7201,train,4.4599,0.3081,0.0305,0.1341,12.35,164,0.6
7202,train,3.1559,0.2932,0.1772,0.6962,5.38,158,3.6
7203,train,3.8614,0.5465,0.0464,0.1457,20.29,151,1.3
7204,train,4.8459,0.6718,0.0248,0.0435,33.68,161,4.4
7205,train,3.4985,0.3086,0.0373,0.2733,9.92,161,3.4
7206,train,nan,0.9219,nan,nan,nan,0,0.9
7207,train,4.0104,0.4452,0.0000,0.0062,42.37,161,4.2
7208,train,4.0314,0.4075,0.0462,0.2385,11.04,130,1.6
7209,train,nan,1.0975,nan,nan,nan,0,1.9
7210,train,4.0625,0.2781,0.0000,0.0000,35.77,160,4.8
7211,train,3.8422,0.4018,0.0128,0.0641,33.29,156,2.1
7212,train,4.0585,0.6031,0.0309,0.2037,12.75,162,1.6
7213,train,3.8777,0.4036,0.0247,0.1358,7.26,162,3.8
7214,train,4.2226,0.3730,0.0063,0.1313,13.45,160,2.0
7215,train,3.1303,0.7494,0.1132,0.4906,9.05,159,4.8
7216,train,4.4793,0.7476,0.0063,0.0625,22.46,160,0.8
7217,train,3.8138,0.4445,0.0124,0.0497,14.94,161,2.4
7218,train,3.4172,0.2908,0.0000,0.0252,34.60,159,1.6
7219,train,3.0694,0.3379,0.2531,0.7160,4.78,162,1.2
7220,train,4.4544,0.3378,0.0000,0.0000,45.13,160,1.6
7221,train,3.5963,0.3158,0.0000,0.0129,20.28,155,4.6
7222,train,5.1121,0.2866,0.0000,0.0000,22.59,163,2.1
7223,train,3.0756,0.2775,0.1049,0.4506,7.76,162,4.4
7224,train,3.6484,0.3562,0.0065,0.0645,15.62,155,2.7
7225,train,3.8579,0.6317,0.0311,0.1739,14.96,161,1.3
7226,train,4.9847,0.2598,0.0000,0.0000,51.73,160,2.1
7227,train,3.8701,0.3268,0.0377,0.1887,14.73,159,0.9
7228,train,3.8788,0.2849,0.0500,0.2500,12.02,160,1.9
7229,train,3.9254,0.5234,0.0253,0.2785,10.29,158,2.4
7230,train,4.5333,0.3484,0.0061,0.0122,33.85,164,0.9
7231,train,4.0401,0.2982,0.0258,0.1484,12.51,155,1.0
7232,train,4.0557,0.2632,0.0000,0.0000,31.05,157,1.2
7233,train,4.8953,0.3764,0.0000,0.0000,13.08,149,4.2
7234,train,4.2477,0.2958,0.0000,0.0000,34.35,159,2.8
7235,train,nan,0.8442,nan,nan,nan,0,3.0
7236,train,4.4317,0.3215,0.0000,0.0000,47.01,157,3.4
7237,train,3.8803,0.2668,0.0000,0.0196,26.17,153,2.0
7238,train,4.1933,0.2524,0.0000,0.0000,33.44,156,1.0
7239,train,4.1693,0.2685,0.0186,0.0621,28.51,161,0.9
7240,train,3.7641,0.3443,0.0370,0.1667,14.47,162,3.0
7241,train,3.7737,0.3564,0.0000,0.0316,17.32,158,5.5
7242,train,nan,1.4129,nan,nan,nan,0,1.1
7243,train,2.9805,0.4890,0.1838,0.7500,5.27,136,2.2
7244,train,4.8095,0.2847,0.0000,0.0625,12.95,160,1.6
7245,train,4.2571,0.2739,0.0063,0.0633,18.51,158,1.0
7246,train,3.2767,0.3412,0.0390,0.2727,11.43,154,2.8
7247,train,2.9216,0.3140,0.1429,0.5404,6.42,161,4.7
7248,train,4.9309,0.4154,0.0000,0.0390,23.14,154,1.8
7249,train,3.6061,0.2474,0.0247,0.0864,17.31,162,2.2
7250,train,3.3177,0.3511,0.0680,0.4082,8.25,147,2.4
7251,train,4.3200,0.2269,0.0188,0.0813,13.13,160,0.9
7252,train,3.5065,0.2519,0.0000,0.0125,35.00,160,2.4
7253,train,nan,1.3290,nan,nan,nan,0,2.1
7254,train,3.7074,0.2776,0.0437,0.2500,11.54,160,1.2
7255,train,3.8491,0.2491,0.0000,0.0000,56.42,159,1.6
7256,train,2.9430,0.2976,0.1218,0.5833,6.63,156,4.8
7257,train,3.6333,0.4695,0.0145,0.1594,11.48,138,2.6
7258,train,3.6259,0.2610,0.0065,0.1419,11.84,155,1.1
7259,train,3.7360,0.2748,0.0679,0.3519,8.48,162,0.6
7260,train,nan,1.3418,nan,nan,nan,0,3.9
7261,train,3.2610,0.3574,0.1646,0.5570,6.23,158,2.5
7262,train,5.1251,0.3087,0.0123,0.0309,19.44,162,1.8
7263,train,4.4670,0.3117,0.0064,0.0318,18.06,157,1.5
7264,train,3.3962,0.3323,0.0719,0.3725,26.81,153,2.6
7265,train,3.6106,0.3393,0.1000,0.3400,7.44,150,0.9
